CRIMETYPE,BEGDATE,X,Y,time,difftime
BTFV,1/20/09 0:00,6469082.3,1843465.1,39833,19.2205117
BTFV,1/20/09 0:00,6463809.2,1855272,39833,19.22187416
BURG,1/20/09 0:00,6476297.5,1846362.4,39833,19.22779186
BURG,1/20/09 0:00,6427228.8,1935204.4,39833,19.22902839
BTFV,1/20/09 0:00,6443719.996,1884004.497,39833,19.23092846
BURG,1/20/09 0:00,6428567.8,1806744.2,39833,19.23156075
OTH,1/20/09 0:00,6489211.5,1822180.7,39833,19.23284228
OTH,1/20/09 0:00,6425866.7,1881006.4,39833,19.23421346
AGG,1/20/09 0:00,6420404.6,1933863.2,39833,19.23499597
OTH,1/20/09 0:00,6478429.606,1832503.862,39833,19.23524808
THEFT,1/20/09 0:00,6491038,1800489.1,39833,19.23606445
OTH,1/20/09 0:00,6476033.9,1848791.2,39833,19.23650588
OTH,1/20/09 0:00,6414432.5,1900258.3,39833,19.2417423
VAND,1/20/09 0:00,6401406.081,1895961.527,39833,19.24395276
OTH,1/20/09 0:00,6456896.202,1837626.427,39833,19.24456883
BURG,1/20/09 0:00,6467748.197,1732936.649,39833,19.2475311
BTFV,1/20/09 0:00,6473756.4,1860920.7,39833,19.24863065
BURG,1/20/09 0:00,6466663,1860757.9,39833,19.24864229
BTFV,1/20/09 0:00,6436772.9,1880878.4,39833,19.25035211
BURG,1/20/09 0:00,6478185.3,1848551.5,39833,19.25117674
THEFT,1/20/09 0:00,6449704.497,1898448.878,39833,19.25191842
ROBB,1/20/09 0:00,6432800.496,1808021.503,39833,19.25583612
BURG,1/20/09 0:00,6500052.7,1838709.4,39833,19.25614673
AGG,1/20/09 0:00,6479351.995,1825470.752,39833,19.26183401
ROBB,1/20/09 0:00,6481211.003,1842695.753,39833,19.26222269
OTH,1/20/09 0:00,6475849.556,1820089.27,39833,19.26624575
OTH,1/20/09 0:00,6444700.1,1879342.8,39833,19.26666744
OTH,1/20/09 0:00,6450020.5,1829366.777,39833,19.27390652
VAND,1/20/09 0:00,6484501.1,1841614.3,39833,19.27731845
BTFV,1/20/09 0:00,6453454.499,1854301.623,39833,19.2773496
OTH,1/20/09 0:00,6470669.718,1760746.97,39833,19.27807138
OTH,1/20/09 0:00,6413233.2,1922746.1,39833,19.280117
GTP,1/20/09 0:00,6481665.497,1823906.126,39833,19.28506716
BURG,1/20/09 0:00,6432549.5,1817497.3,39833,19.28696501
BURG,1/20/09 0:00,6409271,1897854.9,39833,19.28954882
OTH,1/20/09 0:00,6460997.387,1840366.396,39833,19.29138215
BURG,1/20/09 0:00,6431010.5,1904534,39833,19.29188979
OTH,1/20/09 0:00,6433921.2,1806131.6,39833,19.29219847
BTFV,1/20/09 0:00,6447554.5,1883007.2,39833,19.29368857
ROBB,1/20/09 0:00,6423311.998,1887314.877,39833,19.29372023
BTFV,1/20/09 0:00,6453124.838,1877944.407,39833,19.29418188
OTH,1/20/09 0:00,6396582.5,1895901,39833,19.29958219
OTH,1/20/09 0:00,6481079.2,1828532.5,39833,19.30013392
OTH,1/20/09 0:00,6431191.5,1892007.1,39833,19.30125229
ROBB,1/20/09 0:00,6474258.996,1838612.999,39833,19.30300212
THEFT,1/20/09 0:00,6409703.4,1849693.6,39833,19.30388695
KID,1/20/09 0:00,6506221.002,1847775.623,39833,19.30478527
ROBB,1/20/09 0:00,6469257.8,1818519.5,39833,19.30717897
THEFT,1/20/09 0:00,6505191,1853492.1,39833,19.31433828
VAND,1/20/09 0:00,6446431,1837590.2,39833,19.31578309
OTH,1/20/09 0:00,6469496.9,1843287.5,39833,19.31832245
OTH,1/20/09 0:00,6451109.7,1838374.9,39833,19.32298576
BTFV,1/20/09 0:00,6450498.17,1879270.575,39833,19.32299244
OTH,1/20/09 0:00,6481840.396,1740268.506,39833,19.32502799
BURG,1/20/09 0:00,6481375.8,1828095.1,39833,19.32614347
BTFV,1/20/09 0:00,6399864.4,1900588.9,39833,19.32821502
OTH,1/20/09 0:00,6467067.2,1843546.5,39833,19.33231339
VAND,1/20/09 0:00,6497085.298,1830910.929,39833,19.33285589
AGG,1/20/09 0:00,6478904,1814814,39833,19.33405991
OTH,1/20/09 0:00,6432039.999,1903329.877,39833,19.33750384
THEFT,1/20/09 0:00,6468368.225,1826716.735,39833,19.33982775
AGG,1/20/09 0:00,6478561.6,1826055,39833,19.34013739
BURG,1/20/09 0:00,6400662,1895940.3,39833,19.34040185
OTH,1/20/09 0:00,6425866.7,1881006.4,39833,19.34066395
BURG,1/20/09 0:00,6449097.5,1873622.2,39833,19.34555164
OTH,1/20/09 0:00,6426537.496,1839835.503,39833,19.35027121
THEFT,1/20/09 0:00,6473338.691,1818507.733,39833,19.35318495
ROBB,1/20/09 0:00,6481296.496,1841505.001,39833,19.35359678
OTH,1/20/09 0:00,6423986.8,1895035.9,39833,19.35470829
OTH,1/20/09 0:00,6467918.1,1841741.2,39833,19.35597766
BURG,1/20/09 0:00,6433173.2,1827696.4,39833,19.3586276
THEFT,1/20/09 0:00,6459542.3,1853418.7,39833,19.35872482
OTH,1/20/09 0:00,6437263.2,1923254.1,39833,19.37050107
VAND,1/20/09 0:00,6441439.5,1806368.5,39833,19.37307636
ROBB,1/20/09 0:00,6497870.003,1839935.003,39833,19.37699164
ROBB,1/20/09 0:00,6420873.8,1898618.3,39833,19.37909638
OTH,1/20/09 0:00,6418398.8,1933824.1,39833,19.38310008
BURG,1/20/09 0:00,6413340.8,1911555.3,39833,19.38330511
VAND,1/20/09 0:00,6408703.8,1903394.6,39833,19.38651954
BTFV,1/20/09 0:00,6393216.9,1891080.5,39833,19.39123017
OTH,1/20/09 0:00,6426537.496,1839835.503,39833,19.39309661
THEFT,1/20/09 0:00,6378471.497,1903339.877,39833,19.39407981
OTH,1/20/09 0:00,6500342,1833461.3,39833,19.39524641
THEFT,1/20/09 0:00,6419701.7,1895847.5,39833,19.39537451
AGG,1/20/09 0:00,6454563,1827373.8,39833,19.39579216
OTH,1/20/09 0:00,6447620.2,1813017.6,39833,19.39734465
BTFV,1/20/09 0:00,6443199.005,1871270.374,39833,19.39838326
VAND,1/20/09 0:00,6436637.3,1902981.3,39833,19.39876354
BURG,1/20/09 0:00,6470885.3,1810099.1,39833,19.39896389
KID,1/20/09 0:00,6400341.995,1893357.998,39833,19.4002759
OTH,1/20/09 0:00,6465286.7,1821263.1,39833,19.40275709
OTH,1/20/09 0:00,6426337.8,1808427.6,39833,19.40316777
OTH,1/20/09 0:00,6501520.8,1836472.9,39833,19.40851229
BURG,1/20/09 0:00,6446667,1891549.6,39833,19.41067711
ROBB,1/20/09 0:00,6420345.001,1908426.499,39833,19.41136456
VAND,1/20/09 0:00,6422022.5,1819280.9,39833,19.41181849
BTFV,1/20/09 0:00,6389607.7,1902953,39833,19.41212483
BTFV,1/20/09 0:00,6399661.4,1900993.1,39833,19.41414621
OTH,1/20/09 0:00,6473402.7,1850199.8,39833,19.41475157
BURG,1/20/09 0:00,6464632.4,1823149.7,39833,19.41630665
BTFV,1/20/09 0:00,6405658.7,1896662.9,39833,19.41810495
OTH,1/20/09 0:00,6402014.4,1895914.8,39833,19.4183407
ROBB,1/20/09 0:00,6453979,1836019.8,39833,19.41877736
OTH,1/20/09 0:00,6395184.4,1903392,39833,19.41904068
ROBB,1/20/09 0:00,6469313.2,1804648.5,39833,19.42104583
BURG,1/20/09 0:00,6387504.391,1903441.436,39833,19.42289383
AGG,1/20/09 0:00,6460615.5,1824451.1,39833,19.43489575
BURG,1/20/09 0:00,6462573.7,1817911.4,39833,19.43567769
THEFT,1/20/09 0:00,6471989.998,1826471.374,39833,19.44338792
BTFV,1/20/09 0:00,6445885.9,1812254.6,39833,19.44650564
OTH,1/20/09 0:00,6461790.362,1837912.501,39833,19.44842219
OTH,1/20/09 0:00,6414263.7,1900282.3,39833,19.45020761
AGG,1/20/09 0:00,6450344.001,1887885.249,39833,19.45198897
VAND,1/20/09 0:00,6453602.174,1848348.358,39833,19.4521142
OTH,1/20/09 0:00,6481840.396,1740268.506,39833,19.45734633
BURG,1/20/09 0:00,6503288.5,1875372.3,39833,19.45826897
OTH,1/20/09 0:00,6384300.077,1893472.34,39833,19.45906855
THEFT,1/20/09 0:00,6427366,1841940.3,39833,19.46224376
BTFV,1/20/09 0:00,6383772.997,1905953.629,39833,19.46284312
OTH,1/20/09 0:00,6484000.9,1840089.4,39833,19.46381949
VAND,1/20/09 0:00,6419620.2,1906978.7,39833,19.46773877
OTH,1/20/09 0:00,6502554.496,1847554.371,39833,19.46884497
VAND,1/20/09 0:00,6453259.7,1845437.8,39833,19.47025263
BTFV,1/20/09 0:00,6469330.998,1859996.004,39833,19.47114526
VAND,1/20/09 0:00,6423015.1,1819587.5,39833,19.47132093
OTH,1/20/09 0:00,6513039.155,1853867.351,39833,19.47163267
OTH,1/20/09 0:00,6473037.277,1831330.8,39833,19.47228425
THEFT,1/20/09 0:00,6484350.7,1839300,39833,19.47522171
BTFV,1/20/09 0:00,6485736.051,1849423.689,39833,19.47539472
BTFV,1/20/09 0:00,6446817.354,1844186.738,39833,19.47806976
OTH,1/20/09 0:00,6436906.2,1822480,39833,19.48793361
VAND,1/20/09 0:00,6415244.4,1908548.2,39833,19.4923841
THEFT,1/20/09 0:00,6455021.3,1840164.5,39833,19.49440816
THEFT,1/20/09 0:00,6464191.2,1722031.3,39833,19.49443407
BURG,1/20/09 0:00,6456770.3,1831638.7,39833,19.49586895
ROBB,1/20/09 0:00,6491340.4,1834812.2,39833,19.49622028
BURG,1/20/09 0:00,6465766.6,1806902.9,39833,19.50045086
OTH,1/20/09 0:00,6455718.265,1828446.087,39833,19.50464718
THEFT,1/20/09 0:00,6380096.9,1902951.7,39833,19.50591892
OTH,1/20/09 0:00,6459566.1,1861415.8,39833,19.50685102
VAND,1/20/09 0:00,6429587.9,1842114.6,39833,19.50789121
THEFT,1/20/09 0:00,6467316.634,1852277.094,39833,19.50829765
AGG,1/20/09 0:00,6460438.206,1814346.792,39833,19.5102685
OTH,1/20/09 0:00,6394153.613,1915172.291,39833,19.5104208
OTH,1/20/09 0:00,6441516.9,1917306.2,39833,19.51566025
OTH,1/20/09 0:00,6476942.5,1863632.4,39833,19.52064981
OTH,1/20/09 0:00,6394231.372,1841586.948,39833,19.52636225
BTFV,1/20/09 0:00,6424348.7,1917075.9,39833,19.52704216
OTH,1/20/09 0:00,6433372.737,1830228.786,39833,19.52778945
OTH,1/20/09 0:00,6491341.26,1797156.111,39833,19.52954996
BURG,1/20/09 0:00,6488686.6,1804686.4,39833,19.53017411
OTH,1/20/09 0:00,6455356.504,1854851.122,39833,19.53343509
ROBB,1/20/09 0:00,6452495.997,1836806.627,39833,19.53519494
THEFT,1/20/09 0:00,6378512,1892087.3,39833,19.53611783
GTA,1/20/09 0:00,6455843.4,1858854.2,39833,19.53667206
OTH,1/20/09 0:00,6479876.7,1807280,39833,19.53734008
OTH,1/20/09 0:00,6394900.6,1897485.9,39833,19.53834195
THEFT,1/20/09 0:00,6378424.001,1889476.125,39833,19.53940555
THEFT,1/20/09 0:00,6405887.7,1885525.6,39833,19.539474
BURG,1/20/09 0:00,6471799.3,1828106.7,39833,19.54190446
BTFV,1/20/09 0:00,6441079.6,1842624.7,39833,19.54275942
OTH,1/20/09 0:00,6501097.3,1830172,39833,19.54306504
BTFV,1/20/09 0:00,6447698.3,1874869.3,39833,19.54780171
OTH,1/20/09 0:00,6421010.4,1904988.8,39833,19.5485572
THEFT,1/20/09 0:00,6398300.1,1916511,39833,19.54883996
OTH,1/20/09 0:00,6419017.495,1908437,39833,19.55205414
BURG,1/20/09 0:00,6496023.931,1854786.63,39833,19.55219376
OTH,1/20/09 0:00,6399652.2,1898748.2,39833,19.55224421
AGG,1/20/09 0:00,6498267.8,1851405.6,39833,19.55455475
OTH,1/20/09 0:00,6435281.1,1821852.6,39833,19.55499808
OTH,1/20/09 0:00,6443985.6,1849786.9,39833,19.55635479
GTA,1/20/09 0:00,6434285.4,1819565.3,39833,19.55740442
OTH,1/20/09 0:00,6485651.6,1838003.5,39833,19.55924247
BURG,1/20/09 0:00,6437425.418,1831480.488,39833,19.56004979
ROBB,1/20/09 0:00,6428118.114,1822258.103,39833,19.56035962
BURG,1/20/09 0:00,6428304.3,1893304.8,39833,19.56380657
OTH,1/20/09 0:00,6436856.9,1874762.6,39833,19.56413796
BURG,1/20/09 0:00,6478185.3,1848551.5,39833,19.56478522
OTH,1/20/09 0:00,6499312.6,1857862.9,39833,19.56673995
OTH,1/20/09 0:00,6437169.5,1818471.9,39833,19.58114661
THEFT,1/20/09 0:00,6368947.9,1893375.6,39833,19.58345884
OTH,1/20/09 0:00,6430506.8,1896508.6,39833,19.59003644
VAND,1/20/09 0:00,6503642.8,1871782.5,39833,19.59489079
THEFT,1/20/09 0:00,6473253.4,1825552.1,39833,19.59964076
BTFV,1/20/09 0:00,6475666.2,1821517.6,39833,19.60059387
THEFT,1/20/09 0:00,6418241.689,1879181.041,39833,19.60493609
ROBB,1/20/09 0:00,6433776.1,1842629.3,39833,19.60518989
OTH,1/20/09 0:00,6457368.8,1818695.5,39833,19.60871892
OTH,1/20/09 0:00,6377972,1885577.7,39833,19.60978016
BTFV,1/20/09 0:00,6473338.005,1852935.128,39833,19.61002951
VAND,1/20/09 0:00,6438706.7,1879914.6,39833,19.61035452
BURG,1/20/09 0:00,6451833.5,1832377.1,39833,19.61173761
THEFT,1/20/09 0:00,6405706.2,1924382.2,39833,19.61381063
VAND,1/20/09 0:00,6456742,1858280,39833,19.61399421
BTFV,1/20/09 0:00,6418857.1,1846100.8,39833,19.61544018
OTH,1/20/09 0:00,6445842.998,1881628.621,39833,19.61853949
THEFT,1/20/09 0:00,6405423.3,1885425.1,39833,19.62018837
OTH,1/20/09 0:00,6453222.1,1840222.9,39833,19.6211853
OTH,1/20/09 0:00,6478117.6,1800092.8,39833,19.62510208
OTH,1/20/09 0:00,6474695.099,1840967.258,39833,19.62865623
VAND,1/20/09 0:00,6425983.496,1845259.496,39833,19.63153029
OTH,1/20/09 0:00,6491254.1,1870007.1,39833,19.63184931
OTH,1/20/09 0:00,6498156.1,1849964.4,39833,19.63292184
AGG,1/20/09 0:00,6460438.206,1814346.792,39833,19.63956289
BTFV,1/20/09 0:00,6478539.999,1852035.999,39833,19.64734577
OTH,1/20/09 0:00,6461954.9,1858900.4,39833,19.64824977
OTH,1/20/09 0:00,6455434.6,1845161.1,39833,19.65136929
ROBB,1/20/09 0:00,6404782.7,1898680.8,39833,19.65225634
OTH,1/20/09 0:00,6450848.7,1832579.5,39833,19.65573769
VAND,1/20/09 0:00,6483490.851,1847900.353,39833,19.65614661
ROBB,1/20/09 0:00,6477547.963,1842481.695,39833,19.65755792
BTFV,1/20/09 0:00,6478808.7,1806965.2,39833,19.65773166
VAND,1/20/09 0:00,6457719.4,1826255.4,39833,19.65847524
VAND,1/20/09 0:00,6496765.6,1871503.3,39833,19.65868914
VAND,1/20/09 0:00,6377637.9,1893511.2,39833,19.65994682
VAND,1/20/09 0:00,6477893.2,1829769.8,39833,19.66390632
OTH,1/20/09 0:00,6467992.9,1846489.4,39833,19.67308539
OTH,1/20/09 0:00,6475977.3,1846520,39833,19.67339152
ROBB,1/20/09 0:00,6480239.8,1843820.6,39833,19.67912761
OTH,1/20/09 0:00,6482397.081,1828299.556,39833,19.67945538
ROBB,1/20/09 0:00,6483924.504,1810837.627,39833,19.67987133
THEFT,1/20/09 0:00,6454672.639,1848156.065,39833,19.68168582
THEFT,1/20/09 0:00,6409709.2,1907748.5,39833,19.68491694
OTH,1/20/09 0:00,6438498.4,1834473.7,39833,19.69386219
THEFT,1/20/09 0:00,6389380.1,1894180.7,39833,19.69423378
THEFT,1/20/09 0:00,6450367.3,1848969.4,39833,19.69915757
THEFT,1/20/09 0:00,6492054.6,1831942.8,39833,19.70568288
BTFV,1/20/09 0:00,6441908.3,1886733.9,39833,19.70828618
AGG,1/20/09 0:00,6381832.9,1906723.2,39833,19.70990212
BTFV,1/20/09 0:00,6430190.8,1840611.8,39833,19.71193616
OTH,1/20/09 0:00,6467180.3,1826796.8,39833,19.714957
BURG,1/20/09 0:00,6400662,1895940.3,39833,19.71605856
BTFV,1/20/09 0:00,6440810.44,1892164.197,39833,19.71805947
OTH,1/20/09 0:00,6483126.497,1850738.374,39833,19.71877447
BURG,1/20/09 0:00,6512242.5,1855967.9,39833,19.72915314
BURG,1/20/09 0:00,6431263.7,1878364.4,39833,19.72944911
VAND,1/20/09 0:00,6427325.6,1829123.1,39833,19.73002597
OTH,1/20/09 0:00,6428957.7,1881408.9,39833,19.73056074
ROBB,1/20/09 0:00,6482810.498,1843104.12,39833,19.73080205
BURG,1/20/09 0:00,6466888.1,1840366.3,39833,19.73365068
THEFT,1/20/09 0:00,6368947.9,1893375.6,39833,19.73490997
ROBB,1/20/09 0:00,6496323.997,1834961.129,39833,19.73613682
OTH,1/20/09 0:00,6398133.2,1925363.1,39833,19.73754315
OTH,1/20/09 0:00,6446892,1835345.9,39833,19.73961783
GTP,1/20/09 0:00,6468053.496,1838382.753,39833,19.73973148
BURG,1/20/09 0:00,6441186.7,1831923.5,39833,19.74102798
THEFT,1/20/09 0:00,6474533.363,1831316.466,39833,19.74241846
OTH,1/20/09 0:00,6455235.9,1837433.9,39833,19.74633202
OTH,1/20/09 0:00,6430970.7,1842166,39833,19.7485063
THEFT,1/20/09 0:00,6382611.4,1906007.2,39833,19.74913108
VAND,1/20/09 0:00,6488277.711,1844788.074,39833,19.75126094
OTH,1/20/09 0:00,6417666.1,1898634.4,39833,19.75435985
VAND,1/20/09 0:00,6417661.2,1909692.7,39833,19.7564454
THEFT,1/20/09 0:00,6389380.1,1894180.7,39833,19.75680135
OTH,1/20/09 0:00,6482714.3,1840253.7,39833,19.75759278
OTH,1/20/09 0:00,6480230.997,1843199.253,39833,19.76093176
OTH,1/20/09 0:00,6457486.999,1858221.129,39833,19.76260702
THEFT,1/20/09 0:00,6457485.102,1854262.601,39833,19.77386103
THEFT,1/20/09 0:00,6403592.8,1912898.2,39833,19.77656653
OTH,1/20/09 0:00,6472420.6,1844309.6,39833,19.77679261
BTFV,1/20/09 0:00,6458168.6,1860280.2,39833,19.77832642
THEFT,1/20/09 0:00,6475980.996,1827612.503,39833,19.78258691
OTH,1/20/09 0:00,6481821.7,1845578.4,39833,19.78381375
GTA,1/20/09 0:00,6451424.5,1841797.3,39833,19.78394152
OTH,1/20/09 0:00,6477975.9,1820023.2,39833,19.78481294
VAND,1/20/09 0:00,6474905.5,1842300.3,39833,19.78693802
ROBB,1/20/09 0:00,6475500.189,1816396.141,39833,19.78709657
BTFV,1/20/09 0:00,6438552.1,1890668.6,39833,19.78917628
OTH,1/20/09 0:00,6429499.9,1936523,39833,19.79065041
BTFV,1/20/09 0:00,6475227.7,1849518.2,39833,19.79169728
OTH,1/20/09 0:00,6466953.7,1855510.1,39833,19.79614203
ROBB,1/20/09 0:00,6471355.501,1831803.628,39833,19.79725817
VAND,1/20/09 0:00,6437419.73,1820322.218,39833,19.7974076
VAND,1/20/09 0:00,6478934.5,1840993.371,39833,19.7985727
OTH,1/20/09 0:00,6480659.7,1845028.2,39833,19.80154439
OTH,1/20/09 0:00,6479248.2,1847647.5,39833,19.80193444
OTH,1/20/09 0:00,6485831.3,1833861,39833,19.80331027
BURG,1/20/09 0:00,6437898.8,1940011,39833,19.80714925
OTH,1/20/09 0:00,6389373,1850716.8,39833,19.80718032
OTH,1/20/09 0:00,6460577.7,1859456.2,39833,19.80843042
THEFT,1/20/09 0:00,6400393.9,1883887.3,39833,19.81136015
BTFV,1/20/09 0:00,6444385.7,1903844.6,39833,19.81153406
OTH,1/20/09 0:00,6463239.3,1815646.5,39833,19.81202468
BURG,1/20/09 0:00,6472546.6,1822783.3,39833,19.81298845
BTFV,1/20/09 0:00,6427667.2,1839030.2,39833,19.81412273
BURG,1/20/09 0:00,6463936.4,1830942.9,39833,19.81838983
OTH,1/20/09 0:00,6439636.8,1833051.5,39833,19.81896714
ROBB,1/20/09 0:00,6461350.618,1815504.072,39833,19.81993066
OTH,1/20/09 0:00,6425941.5,1906843.9,39833,19.82011461
BURG,1/20/09 0:00,6400662,1895940.3,39833,19.82431757
AGG,1/20/09 0:00,6475966.497,1814260.374,39833,19.82460804
OTH,1/20/09 0:00,6424540.9,1907906.9,39833,19.82506188
VAND,1/20/09 0:00,6456000.615,1858443.383,39833,19.82735049
BTFV,1/20/09 0:00,6482444.8,1837201.4,39833,19.82841157
THEFT,1/20/09 0:00,6439956.8,1833800.6,39833,19.82930849
OTH,1/20/09 0:00,6435204.6,1829825.7,39833,19.83137396
THEFT,1/20/09 0:00,6424414,1838451.2,39833,19.84106135
BTFV,1/20/09 0:00,6402832.9,1896427.9,39833,19.84128013
OTH,1/20/09 0:00,6426071,1918730.9,39833,19.84706883
OTH,1/20/09 0:00,6392580,1896882.2,39833,19.84880282
ROBB,1/20/09 0:00,6460042.998,1829190.246,39833,19.85220746
OTH,1/20/09 0:00,6455986.2,1843686.2,39833,19.85565467
ROBB,1/20/09 0:00,6410113.502,1895678.815,39833,19.85721483
VAND,1/20/09 0:00,6426380.498,1884875.002,39833,19.8576195
OTH,1/20/09 0:00,6484683.9,1838541.4,39833,19.85813799
AGG,1/20/09 0:00,6420580.1,1896000.7,39833,19.86272186
AGG,1/20/09 0:00,6421977.565,1937399.408,39833,19.86538196
OTH,1/20/09 0:00,6394026.3,1906542.3,39833,19.86686892
ROBB,1/20/09 0:00,6430469.497,1808026.128,39833,19.86763241
THEFT,1/20/09 0:00,6487291.7,1837830.6,39833,19.86980228
THEFT,1/20/09 0:00,6453810.8,1834311,39833,19.87083777
ROBB,1/20/09 0:00,6472578.502,1844998.624,39833,19.8753321
ROBB,1/20/09 0:00,6500867.5,1860810.8,39833,19.87534432
OTH,1/20/09 0:00,6438467.1,1822214.4,39833,19.88481715
OTH,1/20/09 0:00,6395771.7,1905559,39833,19.88506967
VAND,1/20/09 0:00,6424529.1,1905015.7,39833,19.8856299
THEFT,1/20/09 0:00,6482128,1837533.3,39833,19.88653408
OTH,1/20/09 0:00,6455155.159,1845251.258,39833,19.8895188
OTH,1/20/09 0:00,6484410.999,1744872.378,39833,19.89490299
ROBB,1/20/09 0:00,6477823.004,1843051.495,39833,19.89663902
BURG,1/20/09 0:00,6412387.5,1910129.5,39833,19.89840766
THEFT,1/20/09 0:00,6467699.2,1730759.7,39833,19.90310222
OTH,1/20/09 0:00,6441714.015,1884380.746,39833,19.90408664
BTFV,1/20/09 0:00,6385657.4,1896221.7,39833,19.90657847
VAND,1/20/09 0:00,6412731.536,1880560.211,39833,19.90745859
BTFV,1/20/09 0:00,6462324.997,1860365.004,39833,19.90996294
GTP,1/20/09 0:00,6456056.7,1852485.1,39833,19.91087538
OTH,1/20/09 0:00,6483190.5,1840210.8,39833,19.91671019
BTFV,1/20/09 0:00,6426629.997,1893258.747,39833,19.92162285
OTH,1/20/09 0:00,6417018.9,1879439.9,39833,19.92238188
THEFT,1/20/09 0:00,6409923.064,1921998.886,39833,19.9245137
BTFV,1/20/09 0:00,6405120.6,1892375,39833,19.92580818
BTFV,1/20/09 0:00,6426962.8,1840288,39833,19.92696397
AGG,1/20/09 0:00,6486375.495,1837733.749,39833,19.92750161
OTH,1/20/09 0:00,6476004.5,1808988.2,39833,19.92860585
BURG,1/20/09 0:00,6501766.9,1836340.2,39833,19.92976948
BURG,1/20/09 0:00,6457430.4,1852537.1,39833,19.94506005
BURG,1/20/09 0:00,6379622.5,1914631.4,39833,19.94588849
BTFV,1/20/09 0:00,6446869.8,1841455.7,39833,19.94637078
BURG,1/20/09 0:00,6483349.64,1811315.343,39833,19.95070326
BTFV,1/20/09 0:00,6399596.004,1898656.127,39833,19.95160368
OTH,1/20/09 0:00,6427031.2,1914265.5,39833,19.95199791
AGG,1/20/09 0:00,6454563,1827373.8,39833,19.95345587
VAND,1/20/09 0:00,6432031.2,1806295.6,39833,19.95843499
ROBB,1/20/09 0:00,6474107.002,1842521.754,39833,19.9597021
OTH,1/20/09 0:00,6474955.6,1843467.1,39833,19.96415963
OTH,1/20/09 0:00,6454264.503,1833244.747,39833,19.96523141
THEFT,1/20/09 0:00,6481277.001,1828075.372,39833,19.96616578
BURG,1/20/09 0:00,6480712.1,1807911.8,39833,19.96981235
BTFV,1/20/09 0:00,6457106.1,1845482.8,39833,19.9717763
THEFT,1/20/09 0:00,6474861.4,1830538.8,39833,19.97355012
THEFT,1/20/09 0:00,6468778.6,1723047.4,39833,19.98171814
OTH,1/20/09 0:00,6419060.9,1908221.2,39833,19.9821923
THEFT,1/20/09 0:00,6380452,1879795.9,39833,19.98392327
OTH,1/20/09 0:00,6392580,1896882.2,39833,19.98443147
OTH,1/20/09 0:00,6469215.562,1843169.759,39833,19.98781641
VAND,1/20/09 0:00,6425118.287,1904645.289,39833,19.98834718
OTH,1/20/09 0:00,6496120.4,1839146.2,39833,19.99190422
BTFV,1/20/09 0:00,6493066.2,1873444.7,39833,19.99361713
OTH,1/20/09 0:00,6449261.75,1865961.24,39833,19.99385225
OTH,1/20/09 0:00,6431023.4,1824260,39833,19.99644253
BURG,1/20/09 0:00,6393556,1899533.9,39833,19.99846229
VAND,1/21/09 0:00,6454985.6,1870227.3,39834,20.0016729
OTH,1/21/09 0:00,6438858,1812774.1,39834,20.00234246
OTH,1/21/09 0:00,6409308.2,1928060.1,39834,20.00485529
ROBB,1/21/09 0:00,6452707.7,1848477.5,39834,20.00760958
THEFT,1/21/09 0:00,6463746.8,1858128.2,39834,20.00931066
VAND,1/21/09 0:00,6444582.7,1882562.6,39834,20.01117799
BURG,1/21/09 0:00,6456234.663,1857861.398,39834,20.0115353
BTFV,1/21/09 0:00,6404324.3,1882632.2,39834,20.01162892
THEFT,1/21/09 0:00,6483976.3,1807737.1,39834,20.0133739
OTH,1/21/09 0:00,6469166.352,1842819.789,39834,20.01339749
OTH,1/21/09 0:00,6474586.795,1834998.872,39834,20.01341862
VAND,1/21/09 0:00,6456934.423,1826904.354,39834,20.01776222
ROBB,1/21/09 0:00,6462038.3,1831911.7,39834,20.02012928
BTFV,1/21/09 0:00,6429114.3,1878699.5,39834,20.02223826
VAND,1/21/09 0:00,6448943.22,1814366.445,39834,20.02264107
BTFV,1/21/09 0:00,6448058.5,1893177.753,39834,20.02376577
OTH,1/21/09 0:00,6389859.6,1914231.6,39834,20.02726619
OTH,1/21/09 0:00,6472420.6,1844309.6,39834,20.0286141
VAND,1/21/09 0:00,6464222.7,1824410.2,39834,20.02873042
VAND,1/21/09 0:00,6473644.229,1732413.768,39834,20.03037013
BTFV,1/21/09 0:00,6446029.4,1842743.6,39834,20.03050654
OTH,1/21/09 0:00,6468495.6,1817429.6,39834,20.03058712
BTFV,1/21/09 0:00,6427606.6,1878037.6,39834,20.03314906
VAND,1/21/09 0:00,6491748.6,1848817.8,39834,20.03730178
BTFV,1/21/09 0:00,6480965.2,1813233.1,39834,20.03742493
VAND,1/21/09 0:00,6473665.3,1837305.4,39834,20.03792135
BTFV,1/21/09 0:00,6478664.9,1838176.6,39834,20.03910422
THEFT,1/21/09 0:00,6484955,1827628.9,39834,20.04457569
BTFV,1/21/09 0:00,6470426.5,1855916.5,39834,20.04819887
ROBB,1/21/09 0:00,6480175.6,1798797.8,39834,20.04831136
BTFV,1/21/09 0:00,6447343.5,1810630.2,39834,20.04878554
OTH,1/21/09 0:00,6474950.4,1837686.7,39834,20.04924819
THEFT,1/21/09 0:00,6437209.6,1831321.6,39834,20.053757
THEFT,1/21/09 0:00,6452217.998,1848616.876,39834,20.05411117
THEFT,1/21/09 0:00,6406811.7,1881497,39834,20.05813693
BURG,1/21/09 0:00,6460199.1,1860776.6,39834,20.05999336
